GEO_ID,NAME,B19001_001E,B19001_001M,B19001_002E,B19001_002M,B19001_003E,B19001_003M,B19001_004E,B19001_004M,B19001_005E,B19001_005M,B19001_006E,B19001_006M,B19001_007E,B19001_007M,B19001_008E,B19001_008M,B19001_009E,B19001_009M,B19001_010E,B19001_010M,B19001_011E,B19001_011M,B19001_012E,B19001_012M,B19001_013E,B19001_013M,B19001_014E,B19001_014M,B19001_015E,B19001_015M,B19001_016E,B19001_016M,B19001_017E,B19001_017M
1500000US490519405001,"Block Group 1, Census Tract 9405, Wasatch County, Utah",1201,201,20,23,15,19,26,29,33,24,63,74,35,30,53,44,122,83,64,71,66,45,92,68,91,53,53,43,72,47,39,44,357,134
1500000US490519405002,"Block Group 2, Census Tract 9405, Wasatch County, Utah",293,64,6,7,1,3,0,11,2,3,0,11,0,11,18,29,15,14,16,16,7,6,31,17,47,35,49,35,45,42,29,22,27,31
1500000US490519405003,"Block Group 3, Census Tract 9405, Wasatch County, Utah",1107,176,11,17,31,28,3,5,44,58,49,68,73,58,4,6,40,38,15,11,30,25,260,127,102,55,206,105,106,64,74,62,59,34
1500000US490519405004,"Block Group 4, Census Tract 9405, Wasatch County, Utah",1165,147,12,17,24,40,0,11,23,22,0,11,0,11,32,32,2,5,42,33,51,44,85,64,90,63,253,116,205,100,173,104,173,89
1500000US490519601001,"Block Group 1, Census Tract 9601, Wasatch County, Utah",810,154,14,21,15,22,71,72,50,40,45,58,171,128,12,16,33,31,33,34,41,35,107,61,92,77,53,35,6,11,67,74,0,11
1500000US490519601002,"Block Group 2, Census Tract 9601, Wasatch County, Utah",626,117,18,27,5,10,0,11,24,27,16,25,28,28,21,21,0,11,0,11,53,47,85,56,133,54,108,72,75,49,43,34,17,17
1500000US490519602001,"Block Group 1, Census Tract 9602, Wasatch County, Utah",1038,147,37,58,7,11,14,22,45,42,25,23,11,18,50,40,43,48,59,56,85,51,140,72,184,89,185,103,32,30,53,51,68,69
1500000US490519602002,"Block Group 2, Census Tract 9602, Wasatch County, Utah",1163,136,19,16,43,52,15,18,40,45,0,11,20,24,19,22,17,18,68,46,117,70,91,66,232,83,175,63,88,64,78,40,141,67
1500000US490519604001,"Block Group 1, Census Tract 9604, Wasatch County, Utah",1319,185,59,86,15,25,24,34,39,47,73,72,60,41,38,37,31,26,11,17,96,83,167,98,181,135,143,75,148,73,95,67,139,73
1500000US490519604002,"Block Group 2, Census Tract 9604, Wasatch County, Utah",1157,178,0,11,21,26,62,52,43,27,0,11,22,28,16,21,22,26,92,101,72,43,103,64,222,106,83,59,199,122,68,38,132,110
1500000US490532701001,"Block Group 1, Census Tract 2701, Washington County, Utah",522,92,21,14,16,17,37,22,49,24,30,21,13,9,32,19,6,5,11,9,60,29,52,25,79,32,68,66,18,15,20,21,10,12
1500000US490532701002,"Block Group 2, Census Tract 2701, Washington County, Utah",554,107,63,78,49,62,0,11,6,8,10,12,9,11,12,14,17,15,17,25,131,85,102,57,67,40,50,36,21,24,0,11,0,11
1500000US490532701003,"Block Group 3, Census Tract 2701, Washington County, Utah",497,78,36,31,6,7,12,20,18,18,18,20,7,7,4,6,4,6,29,25,37,24,69,28,117,44,41,27,41,23,28,15,30,19
1500000US490532701004,"Block Group 4, Census Tract 2701, Washington County, Utah",570,128,32,28,17,22,16,17,43,28,15,23,91,70,33,30,7,11,65,77,37,30,103,63,2,3,74,68,0,11,26,23,9,11
1500000US490532701005,"Block Group 5, Census Tract 2701, Washington County, Utah",629,94,68,51,13,10,41,44,50,45,77,56,8,8,9,11,29,24,4,6,83,57,52,33,106,57,45,32,13,12,31,30,0,11
1500000US490532702001,"Block Group 1, Census Tract 2702, Washington County, Utah",530,79,0,11,0,11,18,28,43,52,41,46,22,21,8,12,64,51,53,39,75,46,99,57,27,31,10,15,27,26,43,39,0,11
1500000US490532702002,"Block Group 2, Census Tract 2702, Washington County, Utah",557,78,16,14,17,14,17,20,31,24,13,16,18,15,17,23,34,23,30,24,75,32,95,48,149,43,38,29,0,11,0,11,7,12
1500000US490532703001,"Block Group 1, Census Tract 2703, Washington County, Utah",439,137,43,50,15,21,10,17,101,86,8,14,99,65,32,48,0,11,15,25,43,41,20,29,15,24,14,22,0,11,24,37,0,11
1500000US490532703002,"Block Group 2, Census Tract 2703, Washington County, Utah",767,146,127,100,0,11,48,59,47,74,60,55,87,106,0,11,25,35,68,66,109,105,56,54,73,54,0,11,18,30,33,37,16,25
1500000US490532703003,"Block Group 3, Census Tract 2703, Washington County, Utah",776,145,20,31,33,38,0,11,17,27,79,114,35,39,14,21,59,58,17,27,55,43,62,69,78,59,152,103,57,73,57,59,41,39
1500000US490532703004,"Block Group 4, Census Tract 2703, Washington County, Utah",1517,192,11,9,44,37,37,42,64,54,17,25,63,50,100,67,59,47,105,66,97,66,137,83,423,170,162,71,55,50,53,52,90,62
1500000US490532704001,"Block Group 1, Census Tract 2704, Washington County, Utah",1215,198,56,52,36,43,18,30,108,95,84,109,89,90,52,47,64,60,66,61,51,49,209,115,189,97,53,43,57,67,71,88,12,21
1500000US490532704002,"Block Group 2, Census Tract 2704, Washington County, Utah",2137,214,21,33,50,48,36,40,71,57,73,60,37,43,167,105,68,58,98,66,295,139,376,162,302,120,145,75,116,73,53,47,229,136
1500000US490532705001,"Block Group 1, Census Tract 2705, Washington County, Utah",524,117,0,11,37,60,32,37,0,11,12,22,13,20,28,34,66,49,54,63,50,43,12,20,92,61,43,49,18,28,35,39,32,39
1500000US490532705002,"Block Group 2, Census Tract 2705, Washington County, Utah",965,148,17,29,0,11,0,11,0,11,14,21,30,51,26,30,50,36,55,40,38,36,234,121,206,104,116,98,131,79,12,19,36,43
1500000US490532705003,"Block Group 3, Census Tract 2705, Washington County, Utah",447,129,13,20,19,32,0,11,13,20,63,76,0,11,16,26,0,11,33,40,75,81,44,43,62,50,40,49,9,15,41,70,19,32
1500000US490532705004,"Block Group 4, Census Tract 2705, Washington County, Utah",762,144,0,11,0,11,0,11,54,67,12,20,0,11,0,11,0,11,13,22,40,45,85,77,122,69,164,112,56,54,52,45,164,85
1500000US490532706001,"Block Group 1, Census Tract 2706, Washington County, Utah",969,156,9,17,14,25,43,42,31,35,84,78,59,79,45,72,17,28,23,38,82,53,104,43,211,117,106,69,82,64,22,37,37,36
1500000US490532706002,"Block Group 2, Census Tract 2706, Washington County, Utah",1296,214,27,30,78,79,15,24,44,45,37,35,143,124,43,43,78,90,81,69,174,107,199,93,129,87,137,96,57,76,40,31,14,22
1500000US490532706003,"Block Group 3, Census Tract 2706, Washington County, Utah",1042,195,62,93,31,35,28,32,16,26,14,23,16,26,14,23,168,114,42,39,115,69,119,75,219,119,96,56,35,39,15,25,52,52
1500000US490532707001,"Block Group 1, Census Tract 2707, Washington County, Utah",1249,200,15,23,29,33,106,83,59,51,25,28,0,11,13,20,27,30,53,54,52,39,285,118,103,78,172,105,84,74,91,72,135,85
1500000US490532707002,"Block Group 2, Census Tract 2707, Washington County, Utah",854,163,22,36,155,127,29,45,204,160,14,22,0,11,50,44,0,11,44,43,36,39,53,39,0,11,38,35,14,23,79,82,116,96
1500000US490532707003,"Block Group 3, Census Tract 2707, Washington County, Utah",746,158,97,90,25,31,61,77,0,11,24,28,33,41,34,38,40,39,9,17,31,34,131,68,123,90,90,75,14,24,34,51,0,11
1500000US490532707004,"Block Group 4, Census Tract 2707, Washington County, Utah",1073,245,15,25,51,76,13,21,61,62,43,71,128,95,127,104,60,61,77,56,83,75,135,122,124,106,0,11,54,54,0,11,102,103
1500000US490532708011,"Block Group 1, Census Tract 2708.01, Washington County, Utah",2359,314,0,16,46,54,39,43,104,138,118,103,20,34,137,154,44,55,69,67,293,164,169,104,240,143,384,198,179,139,136,112,381,214
1500000US490532708012,"Block Group 2, Census Tract 2708.01, Washington County, Utah",2573,352,74,76,66,79,91,76,163,144,179,118,107,87,25,46,95,79,126,165,232,141,213,161,505,231,330,200,0,16,151,146,216,162
1500000US490532708013,"Block Group 3, Census Tract 2708.01, Washington County, Utah",773,176,0,11,29,50,53,63,83,132,120,90,73,71,0,11,27,42,48,55,46,54,78,77,92,79,54,62,0,11,70,74,0,11
1500000US490532708021,"Block Group 1, Census Tract 2708.02, Washington County, Utah",2068,239,53,50,76,79,117,76,86,63,82,62,14,23,106,90,209,126,65,84,228,111,115,52,297,120,303,127,53,51,130,88,134,85
1500000US490532708022,"Block Group 2, Census Tract 2708.02, Washington County, Utah",638,185,13,23,0,11,56,88,0,11,70,84,18,31,62,76,106,124,43,67,51,48,85,90,16,24,101,93,17,32,0,11,0,11
1500000US490532709011,"Block Group 1, Census Tract 2709.01, Washington County, Utah",1299,133,32,29,122,104,52,43,14,16,96,65,67,49,21,23,126,86,41,34,179,93,111,52,104,50,147,79,72,48,50,34,65,36
1500000US490532709021,"Block Group 1, Census Tract 2709.02, Washington County, Utah",1636,250,42,66,26,33,99,79,87,70,70,58,100,91,65,54,149,83,74,71,233,122,108,70,439,172,94,72,0,11,35,43,15,26
1500000US490532709022,"Block Group 2, Census Tract 2709.02, Washington County, Utah",1498,222,6,23,115,79,39,48,97,100,73,49,10,16,71,59,39,41,63,51,71,60,229,122,240,110,170,109,33,39,123,80,119,106
1500000US490532709023,"Block Group 3, Census Tract 2709.02, Washington County, Utah",1499,270,115,101,77,100,49,81,103,90,63,54,60,95,92,83,98,111,127,103,180,118,104,81,221,110,89,75,106,93,15,25,0,11
1500000US490532710001,"Block Group 1, Census Tract 2710, Washington County, Utah",638,105,25,33,33,42,19,30,46,43,74,49,48,36,33,27,56,39,13,17,41,36,127,92,55,35,40,25,19,23,1,2,8,12
1500000US490532710002,"Block Group 2, Census Tract 2710, Washington County, Utah",689,102,19,18,0,11,43,30,59,42,17,21,16,18,41,35,67,47,44,40,195,95,63,39,76,49,29,29,13,19,7,13,0,11
1500000US490532711001,"Block Group 1, Census Tract 2711, Washington County, Utah",962,176,82,68,16,25,117,89,78,65,39,37,44,42,22,35,89,119,74,55,90,89,123,79,72,58,0,11,38,60,33,39,45,71
1500000US490532711002,"Block Group 2, Census Tract 2711, Washington County, Utah",665,145,32,39,0,11,0,11,17,29,0,11,62,48,17,27,49,49,0,11,37,41,16,27,254,140,28,33,55,55,98,87,0,11
1500000US490532711003,"Block Group 3, Census Tract 2711, Washington County, Utah",1324,188,63,51,19,31,117,133,19,31,150,108,96,97,67,54,43,49,43,50,96,68,261,130,102,62,205,117,43,39,0,11,0,11
1500000US490532711004,"Block Group 4, Census Tract 2711, Washington County, Utah",997,160,14,22,44,51,56,53,71,104,22,36,64,81,55,47,43,47,25,31,112,87,47,52,180,115,115,62,99,139,10,19,40,49
1500000US490532712001,"Block Group 1, Census Tract 2712, Washington County, Utah",908,116,11,17,23,19,28,23,6,9,94,62,30,28,9,16,26,24,43,54,136,89,181,88,125,56,91,51,17,20,66,34,22,27
1500000US490532712002,"Block Group 2, Census Tract 2712, Washington County, Utah",633,126,66,51,10,16,46,55,74,61,39,51,10,16,59,62,8,13,36,36,37,32,108,74,90,69,50,50,0,11,0,11,0,11
1500000US490532713001,"Block Group 1, Census Tract 2713, Washington County, Utah",330,87,5,8,30,32,29,37,36,25,27,31,15,25,6,10,28,27,23,38,20,21,26,29,37,39,29,44,0,11,14,23,5,10
1500000US490532713002,"Block Group 2, Census Tract 2713, Washington County, Utah",385,71,38,39,22,26,23,21,18,18,49,45,37,25,34,26,37,33,14,16,56,33,7,11,34,27,11,15,5,8,0,11,0,11
1500000US490532713003,"Block Group 3, Census Tract 2713, Washington County, Utah",394,69,18,19,21,35,31,29,29,25,18,28,41,28,33,34,0,11,14,18,46,32,54,33,18,21,40,29,7,11,17,19,7,11
1500000US490532714001,"Block Group 1, Census Tract 2714, Washington County, Utah",354,88,46,45,0,11,35,30,41,38,10,15,86,51,0,11,13,19,0,11,67,54,28,31,20,34,8,13,0,11,0,11,0,11
1500000US490532714002,"Block Group 2, Census Tract 2714, Washington County, Utah",317,72,11,17,13,19,25,27,6,10,24,30,38,30,0,11,19,24,9,14,21,31,47,37,49,37,47,39,0,11,0,11,8,13
1500000US490532714003,"Block Group 3, Census Tract 2714, Washington County, Utah",839,123,65,50,32,27,61,36,45,31,62,45,21,25,61,67,51,34,33,38,84,56,169,85,131,80,14,22,0,11,0,11,10,17
1500000US490532715001,"Block Group 1, Census Tract 2715, Washington County, Utah",1509,159,68,73,76,54,38,45,13,21,46,57,187,137,99,69,61,42,55,45,151,116,110,69,292,123,145,88,65,76,60,53,43,47
1500000US490532715002,"Block Group 2, Census Tract 2715, Washington County, Utah",1031,143,12,20,60,62,22,25,76,53,25,30,86,63,55,66,0,11,22,26,73,53,75,50,127,72,123,74,91,70,161,113,23,26
1500000US490532716001,"Block Group 1, Census Tract 2716, Washington County, Utah",1835,168,48,44,51,44,123,99,60,50,87,62,104,91,186,84,209,96,104,81,157,74,181,71,143,79,154,99,44,40,103,66,81,61
1500000US490532716002,"Block Group 2, Census Tract 2716, Washington County, Utah",1178,144,56,51,107,74,78,67,31,38,27,32,91,94,50,46,30,37,52,50,100,62,136,75,100,60,119,73,93,88,64,54,44,41
1500000US490532717011,"Block Group 1, Census Tract 2717.01, Washington County, Utah",995,143,14,23,55,42,28,34,29,32,25,29,87,54,14,23,30,25,41,61,152,106,62,44,160,73,104,69,53,64,35,32,106,69
1500000US490532717012,"Block Group 2, Census Tract 2717.01, Washington County, Utah",1989,174,105,53,53,67,29,32,83,79,60,47,39,44,74,99,33,33,26,32,121,72,247,152,273,117,199,95,228,110,197,114,222,88
1500000US490532717021,"Block Group 1, Census Tract 2717.02, Washington County, Utah",1428,134,10,17,8,12,78,83,15,24,0,16,45,61,54,43,57,52,41,38,119,88,233,96,165,82,262,112,102,54,115,66,124,71
1500000US490532717022,"Block Group 2, Census Tract 2717.02, Washington County, Utah",1388,159,58,42,33,50,55,69,50,57,67,61,112,84,50,54,86,57,94,53,107,63,154,67,228,78,124,70,75,49,42,50,53,44
1500000US490532718001,"Block Group 1, Census Tract 2718, Washington County, Utah",1080,101,59,49,49,56,37,28,44,32,51,31,60,34,31,23,138,79,48,38,117,67,90,49,151,67,125,66,20,24,34,25,26,23
1500000US490532718002,"Block Group 2, Census Tract 2718, Washington County, Utah",296,62,16,19,9,13,9,16,17,19,27,24,9,15,8,12,10,16,8,14,12,13,49,37,28,25,33,28,41,37,0,11,20,25
1500000US490559791001,"Block Group 1, Census Tract 9791, Wayne County, Utah",467,78,31,27,12,13,43,35,21,24,33,28,21,23,24,18,43,34,26,23,36,22,16,17,67,39,29,18,55,29,10,11,0,11
1500000US490559791002,"Block Group 2, Census Tract 9791, Wayne County, Utah",533,81,27,19,62,31,24,15,42,24,26,18,21,21,40,28,46,31,28,32,38,22,58,27,38,21,70,37,9,15,1,2,3,5
1500000US490572001001,"Block Group 1, Census Tract 2001, Weber County, Utah",592,72,17,19,9,14,0,11,34,38,16,18,23,29,15,17,19,15,43,33,83,59,99,51,127,62,65,41,6,10,0,11,36,34
1500000US490572001002,"Block Group 2, Census Tract 2001, Weber County, Utah",432,68,23,21,25,24,13,17,0,11,22,19,33,41,9,12,36,37,28,25,38,26,26,25,49,31,37,25,19,23,59,54,15,16
1500000US490572001003,"Block Group 3, Census Tract 2001, Weber County, Utah",471,83,0,11,16,19,10,15,39,40,46,34,9,13,0,11,22,20,28,35,91,67,32,27,113,70,45,23,0,11,20,28,0,11
1500000US490572002021,"Block Group 1, Census Tract 2002.02, Weber County, Utah",722,113,113,85,10,16,86,71,52,48,69,59,41,41,24,18,97,76,15,18,91,54,39,26,72,45,13,17,0,11,0,11,0,11
1500000US490572002022,"Block Group 2, Census Tract 2002.02, Weber County, Utah",817,96,83,54,107,59,57,43,28,32,9,15,66,48,9,13,35,23,43,30,65,46,83,45,177,74,55,47,0,11,0,11,0,11
1500000US490572002031,"Block Group 1, Census Tract 2002.03, Weber County, Utah",496,90,30,30,0,11,8,14,12,15,10,16,10,17,19,21,110,67,9,14,102,65,66,56,94,55,14,21,0,11,12,20,0,11
1500000US490572002032,"Block Group 2, Census Tract 2002.03, Weber County, Utah",602,88,0,11,21,24,10,16,32,29,27,25,38,35,6,10,79,63,18,20,30,23,116,63,105,72,54,41,23,27,17,20,26,28
1500000US490572002033,"Block Group 3, Census Tract 2002.03, Weber County, Utah",557,111,39,30,111,86,28,27,0,11,34,31,36,52,61,49,13,16,0,11,30,27,63,36,90,55,42,42,10,15,0,11,0,11
1500000US490572002041,"Block Group 1, Census Tract 2002.04, Weber County, Utah",790,93,36,42,0,11,21,23,0,11,7,11,44,27,68,61,14,16,39,53,39,30,76,57,166,79,171,81,50,38,15,18,44,43
1500000US490572002042,"Block Group 2, Census Tract 2002.04, Weber County, Utah",846,98,91,68,35,28,45,45,18,21,10,15,65,63,82,52,92,72,12,18,73,45,95,54,122,64,51,37,39,36,13,16,3,7
1500000US490572003001,"Block Group 1, Census Tract 2003, Weber County, Utah",212,104,0,11,0,11,0,11,15,25,0,11,17,29,0,11,76,77,34,42,13,21,0,11,57,56,0,11,0,11,0,11,0,11
1500000US490572003002,"Block Group 2, Census Tract 2003, Weber County, Utah",1381,164,58,55,0,16,13,20,17,27,0,16,38,61,90,61,106,69,148,107,143,70,90,63,316,127,181,101,137,115,16,25,28,33
1500000US490572003003,"Block Group 3, Census Tract 2003, Weber County, Utah",893,172,145,129,117,84,84,58,39,63,29,34,32,36,48,45,12,20,16,27,45,41,151,126,52,48,99,111,9,13,15,24,0,11
1500000US490572004001,"Block Group 1, Census Tract 2004, Weber County, Utah",359,65,27,29,45,30,15,14,65,49,32,32,49,45,5,16,39,29,7,12,14,22,35,26,15,19,4,7,0,11,7,11,0,11
1500000US490572004002,"Block Group 2, Census Tract 2004, Weber County, Utah",326,56,40,44,6,8,20,19,7,9,27,26,35,30,0,11,0,11,50,49,15,18,34,28,28,22,22,32,6,9,0,11,36,29
1500000US490572005001,"Block Group 1, Census Tract 2005, Weber County, Utah",331,122,0,11,0,11,23,37,28,31,35,39,10,17,0,11,47,43,0,11,52,69,65,67,71,85,0,11,0,11,0,11,0,11
1500000US490572005002,"Block Group 2, Census Tract 2005, Weber County, Utah",409,121,22,34,0,11,0,11,0,11,48,47,80,68,53,38,40,57,29,33,0,11,22,29,48,46,13,21,0,11,54,76,0,11
1500000US490572005003,"Block Group 3, Census Tract 2005, Weber County, Utah",1220,182,65,53,25,33,110,93,74,59,34,41,117,108,108,107,68,53,108,77,54,50,148,98,165,89,23,29,44,72,15,23,62,48
1500000US490572005004,"Block Group 4, Census Tract 2005, Weber County, Utah",180,67,15,25,0,11,0,11,10,18,25,28,0,11,0,11,19,30,7,12,0,11,35,31,43,42,15,25,0,11,11,20,0,11
1500000US490572005005,"Block Group 5, Census Tract 2005, Weber County, Utah",337,115,54,84,0,11,44,70,0,11,31,38,84,83,0,11,0,11,17,26,0,11,37,49,15,24,44,63,11,20,0,11,0,11
1500000US490572006001,"Block Group 1, Census Tract 2006, Weber County, Utah",306,63,10,15,9,14,0,11,19,23,20,23,12,19,29,26,10,16,0,11,25,24,70,50,43,49,22,27,7,11,18,25,12,22
1500000US490572006002,"Block Group 2, Census Tract 2006, Weber County, Utah",362,78,8,12,11,18,0,11,0,11,11,18,0,11,22,24,51,35,15,14,43,36,26,23,126,68,17,15,23,31,9,15,0,11
1500000US490572006003,"Block Group 3, Census Tract 2006, Weber County, Utah",458,100,13,20,0,11,73,66,42,33,38,62,9,13,19,21,0,11,55,59,11,17,72,75,86,45,22,20,10,16,8,13,0,11
1500000US490572006004,"Block Group 4, Census Tract 2006, Weber County, Utah",424,77,10,15,11,16,0,11,22,25,16,19,11,17,0,11,9,14,24,36,64,39,72,47,95,61,53,34,0,11,29,27,8,14
1500000US490572007001,"Block Group 1, Census Tract 2007, Weber County, Utah",403,84,90,67,0,11,8,13,6,9,11,18,0,11,0,11,15,18,30,44,26,23,19,22,90,57,71,59,37,42,0,11,0,11
1500000US490572007002,"Block Group 2, Census Tract 2007, Weber County, Utah",446,82,0,11,19,22,0,11,12,18,11,17,47,47,62,46,4,8,25,29,47,46,44,42,87,51,11,18,34,19,30,28,13,16
1500000US490572007003,"Block Group 3, Census Tract 2007, Weber County, Utah",430,70,0,11,35,42,17,20,0,11,13,17,37,36,35,36,0,11,11,18,50,38,58,33,91,48,58,38,18,15,0,11,7,12
1500000US490572008001,"Block Group 1, Census Tract 2008, Weber County, Utah",663,89,69,54,24,23,16,17,10,15,38,34,32,25,13,17,41,35,42,34,48,44,109,60,150,77,42,45,20,24,9,15,0,11
1500000US490572008002,"Block Group 2, Census Tract 2008, Weber County, Utah",683,131,64,47,95,60,42,38,13,24,90,54,55,43,63,46,19,21,72,49,73,57,69,56,14,11,14,22,0,11,0,11,0,11
1500000US490572008003,"Block Group 3, Census Tract 2008, Weber County, Utah",518,97,78,72,64,52,26,32,23,35,7,13,83,54,21,24,0,11,22,23,63,48,49,43,48,31,8,13,21,25,0,11,5,8
1500000US490572009001,"Block Group 1, Census Tract 2009, Weber County, Utah",605,119,74,53,30,27,39,31,72,47,65,45,50,43,29,37,61,46,16,19,68,55,34,44,33,24,6,11,0,11,28,32,0,11
1500000US490572009002,"Block Group 2, Census Tract 2009, Weber County, Utah",778,139,188,84,96,73,46,44,91,59,0,11,39,46,40,42,38,39,42,39,36,31,50,36,53,50,13,17,0,11,46,54,0,11
1500000US490572009003,"Block Group 3, Census Tract 2009, Weber County, Utah",455,106,82,42,63,48,44,42,23,27,54,45,76,77,0,11,40,44,0,11,5,8,25,35,24,34,0,11,0,11,19,25,0,11
1500000US490572011001,"Block Group 1, Census Tract 2011, Weber County, Utah",1066,87,201,70,36,24,73,48,48,26,133,67,92,52,48,31,34,27,28,20,71,43,94,43,84,58,50,40,12,12,26,28,36,30
1500000US490572012001,"Block Group 1, Census Tract 2012, Weber County, Utah",314,61,51,27,4,6,10,16,16,15,27,26,38,25,13,15,12,14,21,26,37,30,29,34,38,26,18,20,0,11,0,11,0,11
1500000US490572012002,"Block Group 2, Census Tract 2012, Weber County, Utah",398,61,46,30,68,34,23,19,50,32,25,21,6,9,42,35,28,24,0,11,19,20,41,23,37,31,0,11,0,11,5,7,8,12
1500000US490572013011,"Block Group 1, Census Tract 2013.01, Weber County, Utah",496,105,21,19,10,15,21,24,0,11,26,24,59,44,21,25,17,18,49,44,52,42,71,57,69,42,32,35,8,13,0,11,40,58
1500000US490572013012,"Block Group 2, Census Tract 2013.01, Weber County, Utah",480,109,44,37,22,34,47,36,48,40,72,66,25,38,35,40,11,17,9,14,60,82,62,65,16,19,8,14,0,11,21,30,0,11
1500000US490572013021,"Block Group 1, Census Tract 2013.02, Weber County, Utah",390,75,19,30,0,11,16,18,19,29,0,11,33,33,1,9,29,35,8,13,97,46,58,49,63,38,27,20,11,15,9,15,0,11
1500000US490572013022,"Block Group 2, Census Tract 2013.02, Weber County, Utah",334,91,21,22,0,11,0,11,25,31,24,24,25,39,25,32,31,32,9,14,62,52,9,15,43,44,26,32,0,11,34,39,0,11
1500000US490572013023,"Block Group 3, Census Tract 2013.02, Weber County, Utah",319,79,32,27,36,33,33,34,35,34,18,20,25,22,4,7,21,21,33,40,6,10,30,27,26,24,9,16,0,11,0,11,11,16
1500000US490572014001,"Block Group 1, Census Tract 2014, Weber County, Utah",421,83,29,36,14,20,9,13,0,11,19,25,41,44,52,47,8,12,14,16,15,24,88,64,40,28,66,39,9,15,10,16,7,12
1500000US490572014002,"Block Group 2, Census Tract 2014, Weber County, Utah",329,68,0,11,17,20,0,11,9,14,7,11,8,13,0,11,15,18,0,11,25,24,62,52,64,32,50,37,24,31,7,12,41,47
1500000US490572014003,"Block Group 3, Census Tract 2014, Weber County, Utah",480,74,0,11,52,55,0,11,16,20,9,14,8,13,20,22,8,14,8,12,32,26,48,43,102,54,81,45,18,20,20,18,58,44
1500000US490572015001,"Block Group 1, Census Tract 2015, Weber County, Utah",592,85,154,73,50,52,54,45,26,19,61,60,17,18,0,11,27,25,0,11,47,52,45,37,35,24,9,13,41,32,19,21,7,11
1500000US490572015002,"Block Group 2, Census Tract 2015, Weber County, Utah",532,73,69,57,40,47,16,16,10,15,35,43,0,11,0,11,0,11,41,31,0,11,51,35,74,39,64,50,28,25,47,29,57,31
1500000US490572015003,"Block Group 3, Census Tract 2015, Weber County, Utah",233,53,0,11,9,15,0,11,31,37,0,11,10,15,9,14,9,14,0,11,9,15,14,17,29,27,32,38,34,39,37,26,10,17
1500000US490572015004,"Block Group 4, Census Tract 2015, Weber County, Utah",188,47,0,11,0,11,0,11,0,11,8,13,10,15,0,11,8,13,0,11,18,21,9,13,18,20,34,27,0,11,26,19,57,51
1500000US490572016001,"Block Group 1, Census Tract 2016, Weber County, Utah",306,65,0,11,0,11,8,12,8,13,0,11,9,14,9,14,46,51,28,29,43,43,48,46,62,50,22,20,0,11,23,33,0,11
1500000US490572016002,"Block Group 2, Census Tract 2016, Weber County, Utah",406,98,40,41,0,11,17,20,0,11,9,14,16,18,23,22,38,41,47,44,15,17,76,65,89,57,0,11,0,11,6,12,30,35
1500000US490572016003,"Block Group 3, Census Tract 2016, Weber County, Utah",516,104,29,39,47,29,17,20,9,13,31,25,0,11,18,20,33,26,0,11,33,41,148,80,33,32,64,44,54,75,0,11,0,11
